,,deriv,in_param,out_param,timestep,trajectory
100497,100497,0.0,dinv_z,qi,100497.0,1.0
100498,100498,0.0,dinv_z,qi,100498.0,1.0
100499,100499,0.0,dinv_z,qi,100499.0,1.0
100500,100500,0.0,dinv_z,qi,100500.0,1.0
100501,100501,0.0,dinv_z,qi,100501.0,1.0
100502,100502,0.0,dinv_z,qi,100502.0,1.0
100503,100503,0.0,dinv_z,qi,100503.0,1.0
100504,100504,0.0,dinv_z,qi,100504.0,1.0
100505,100505,0.0,dinv_z,qi,100505.0,1.0
100506,100506,0.0,dinv_z,qi,100506.0,1.0
100507,100507,0.0,dinv_z,qi,100507.0,1.0
100508,100508,0.0,dinv_z,qi,100508.0,1.0
100509,100509,0.0,dinv_z,qi,100509.0,1.0
100510,100510,0.0,dinv_z,qi,100510.0,1.0
100511,100511,0.0,dinv_z,qi,100511.0,1.0
100512,100512,0.0,dinv_z,qi,100512.0,1.0
100513,100513,0.0,dinv_z,qi,100513.0,1.0
100514,100514,0.0,dinv_z,qi,100514.0,1.0
100515,100515,0.0,dinv_z,qi,100515.0,1.0
100516,100516,0.0,dinv_z,qi,100516.0,1.0
100517,100517,0.0,dinv_z,qi,100517.0,1.0
100518,100518,0.0,dinv_z,qi,100518.0,1.0
100519,100519,0.0,dinv_z,qi,100519.0,1.0
100520,100520,0.0,dinv_z,qi,100520.0,1.0
100521,100521,0.0,dinv_z,qi,100521.0,1.0
100522,100522,0.0,dinv_z,qi,100522.0,1.0
100523,100523,0.0,dinv_z,qi,100523.0,1.0
100524,100524,0.0,dinv_z,qi,100524.0,1.0
100525,100525,0.0,dinv_z,qi,100525.0,1.0
100526,100526,0.0,dinv_z,qi,100526.0,1.0
100527,100527,0.0,dinv_z,qi,100527.0,1.0
100528,100528,0.0,dinv_z,qi,100528.0,1.0
100529,100529,0.0,dinv_z,qi,100529.0,1.0
100530,100530,0.0,dinv_z,qi,100530.0,1.0
100531,100531,0.0,dinv_z,qi,100531.0,1.0
100532,100532,0.0,dinv_z,qi,100532.0,1.0
100533,100533,0.0,dinv_z,qi,100533.0,1.0
100534,100534,0.0,dinv_z,qi,100534.0,1.0
100535,100535,0.0,dinv_z,qi,100535.0,1.0
100536,100536,0.0,dinv_z,qi,100536.0,1.0
100537,100537,0.0,dinv_z,qi,100537.0,1.0
100538,100538,0.0,dinv_z,qi,100538.0,1.0
100539,100539,0.0,dinv_z,qi,100539.0,1.0
100540,100540,0.0,dinv_z,qi,100540.0,1.0
100541,100541,0.0,dinv_z,qi,100541.0,1.0
100542,100542,0.0,dinv_z,qi,100542.0,1.0
100543,100543,0.0,dinv_z,qi,100543.0,1.0
100544,100544,0.0,dinv_z,qi,100544.0,1.0
100545,100545,0.0,dinv_z,qi,100545.0,1.0
100546,100546,0.0,dinv_z,qi,100546.0,1.0
100547,100547,0.0,dinv_z,qi,100547.0,1.0
100548,100548,0.0,dinv_z,qi,100548.0,1.0
100549,100549,0.0,dinv_z,qi,100549.0,1.0
100550,100550,0.0,dinv_z,qi,100550.0,1.0
100551,100551,0.0,dinv_z,qi,100551.0,1.0
100552,100552,0.0,dinv_z,qi,100552.0,1.0
100553,100553,0.0,dinv_z,qi,100553.0,1.0
100554,100554,0.0,dinv_z,qi,100554.0,1.0
100555,100555,0.0,dinv_z,qi,100555.0,1.0
100556,100556,0.0,dinv_z,qi,100556.0,1.0
100557,100557,0.0,dinv_z,qi,100557.0,1.0
100558,100558,0.0,dinv_z,qi,100558.0,1.0
100559,100559,0.0,dinv_z,qi,100559.0,1.0
100560,100560,0.0,dinv_z,qi,100560.0,1.0
100561,100561,0.0,dinv_z,qi,100561.0,1.0
100562,100562,0.0,dinv_z,qi,100562.0,1.0
100563,100563,0.0,dinv_z,qi,100563.0,1.0
100564,100564,0.0,dinv_z,qi,100564.0,1.0
100565,100565,0.0,dinv_z,qi,100565.0,1.0
100566,100566,0.0,dinv_z,qi,100566.0,1.0
100567,100567,0.0,dinv_z,qi,100567.0,1.0
100568,100568,0.0,dinv_z,qi,100568.0,1.0
100569,100569,0.0,dinv_z,qi,100569.0,1.0
100570,100570,0.0,dinv_z,qi,100570.0,1.0
100571,100571,0.0,dinv_z,qi,100571.0,1.0
100572,100572,0.0,dinv_z,qi,100572.0,1.0
100573,100573,0.0,dinv_z,qi,100573.0,1.0
100574,100574,0.0,dinv_z,qi,100574.0,1.0
100575,100575,0.0,dinv_z,qi,100575.0,1.0
100576,100576,0.0,dinv_z,qi,100576.0,1.0
100577,100577,0.0,dinv_z,qi,100577.0,1.0
100578,100578,0.0,dinv_z,qi,100578.0,1.0
100579,100579,0.0,dinv_z,qi,100579.0,1.0
100580,100580,0.0,dinv_z,qi,100580.0,1.0
100581,100581,0.0,dinv_z,qi,100581.0,1.0
100582,100582,0.0,dinv_z,qi,100582.0,1.0
100583,100583,0.0,dinv_z,qi,100583.0,1.0
100584,100584,0.0,dinv_z,qi,100584.0,1.0
100585,100585,0.0,dinv_z,qi,100585.0,1.0
100586,100586,0.0,dinv_z,qi,100586.0,1.0
100587,100587,0.0,dinv_z,qi,100587.0,1.0
100588,100588,0.0,dinv_z,qi,100588.0,1.0
100589,100589,0.0,dinv_z,qi,100589.0,1.0
100590,100590,0.0,dinv_z,qi,100590.0,1.0
100591,100591,0.0,dinv_z,qi,100591.0,1.0
100592,100592,0.0,dinv_z,qi,100592.0,1.0
100593,100593,0.0,dinv_z,qi,100593.0,1.0
100594,100594,0.0,dinv_z,qi,100594.0,1.0
100595,100595,0.0,dinv_z,qi,100595.0,1.0
100596,100596,0.0,dinv_z,qi,100596.0,1.0
100597,100597,0.0,dinv_z,qi,100597.0,1.0
100598,100598,0.0,dinv_z,qi,100598.0,1.0
100599,100599,0.0,dinv_z,qi,100599.0,1.0
100600,100600,0.0,dinv_z,qi,100600.0,1.0
100601,100601,0.0,dinv_z,qi,100601.0,1.0
100602,100602,0.0,dinv_z,qi,100602.0,1.0
100603,100603,0.0,dinv_z,qi,100603.0,1.0
100604,100604,0.0,dinv_z,qi,100604.0,1.0
100605,100605,0.0,dinv_z,qi,100605.0,1.0
100606,100606,0.0,dinv_z,qi,100606.0,1.0
100607,100607,0.0,dinv_z,qi,100607.0,1.0
100608,100608,0.0,dinv_z,qi,100608.0,1.0
100609,100609,0.0,dinv_z,qi,100609.0,1.0
100610,100610,0.0,dinv_z,qi,100610.0,1.0
100611,100611,0.0,dinv_z,qi,100611.0,1.0
100612,100612,0.0,dinv_z,qi,100612.0,1.0
100613,100613,0.0,dinv_z,qi,100613.0,1.0
100614,100614,0.0,dinv_z,qi,100614.0,1.0
100615,100615,0.0,dinv_z,qi,100615.0,1.0
100616,100616,0.0,dinv_z,qi,100616.0,1.0
100617,100617,0.0,dinv_z,qi,100617.0,1.0
100618,100618,0.0,dinv_z,qi,100618.0,1.0
100619,100619,0.0,dinv_z,qi,100619.0,1.0
100620,100620,0.0,dinv_z,qi,100620.0,1.0
100621,100621,0.0,dinv_z,qi,100621.0,1.0
100622,100622,0.0,dinv_z,qi,100622.0,1.0
100623,100623,0.0,dinv_z,qi,100623.0,1.0
100624,100624,0.0,dinv_z,qi,100624.0,1.0
100625,100625,0.0,dinv_z,qi,100625.0,1.0
100626,100626,0.0,dinv_z,qi,100626.0,1.0
100627,100627,0.0,dinv_z,qi,100627.0,1.0
100628,100628,0.0,dinv_z,qi,100628.0,1.0
100629,100629,0.0,dinv_z,qi,100629.0,1.0
100630,100630,0.0,dinv_z,qi,100630.0,1.0
100631,100631,0.0,dinv_z,qi,100631.0,1.0
100632,100632,0.0,dinv_z,qi,100632.0,1.0
100633,100633,0.0,dinv_z,qi,100633.0,1.0
100634,100634,0.0,dinv_z,qi,100634.0,1.0
100635,100635,0.0,dinv_z,qi,100635.0,1.0
100636,100636,0.0,dinv_z,qi,100636.0,1.0
100637,100637,0.0,dinv_z,qi,100637.0,1.0
100638,100638,0.0,dinv_z,qi,100638.0,1.0
100639,100639,0.0,dinv_z,qi,100639.0,1.0
100640,100640,0.0,dinv_z,qi,100640.0,1.0
100641,100641,0.0,dinv_z,qi,100641.0,1.0
100642,100642,0.0,dinv_z,qi,100642.0,1.0
100643,100643,0.0,dinv_z,qi,100643.0,1.0
100644,100644,0.0,dinv_z,qi,100644.0,1.0
100645,100645,0.0,dinv_z,qi,100645.0,1.0
100646,100646,0.0,dinv_z,qi,100646.0,1.0
100647,100647,0.0,dinv_z,qi,100647.0,1.0
100648,100648,0.0,dinv_z,qi,100648.0,1.0
100649,100649,0.0,dinv_z,qi,100649.0,1.0
100650,100650,0.0,dinv_z,qi,100650.0,1.0
100651,100651,0.0,dinv_z,qi,100651.0,1.0
100652,100652,0.0,dinv_z,qi,100652.0,1.0
100653,100653,0.0,dinv_z,qi,100653.0,1.0
100654,100654,0.0,dinv_z,qi,100654.0,1.0
100655,100655,0.0,dinv_z,qi,100655.0,1.0
100656,100656,0.0,dinv_z,qi,100656.0,1.0
100657,100657,0.0,dinv_z,qi,100657.0,1.0
100658,100658,0.0,dinv_z,qi,100658.0,1.0
100659,100659,0.0,dinv_z,qi,100659.0,1.0
100660,100660,0.0,dinv_z,qi,100660.0,1.0
100661,100661,0.0,dinv_z,qi,100661.0,1.0
100662,100662,0.0,dinv_z,qi,100662.0,1.0
100663,100663,0.0,dinv_z,qi,100663.0,1.0
100664,100664,0.0,dinv_z,qi,100664.0,1.0
100665,100665,0.0,dinv_z,qi,100665.0,1.0
100666,100666,0.0,dinv_z,qi,100666.0,1.0
100667,100667,0.0,dinv_z,qi,100667.0,1.0
100668,100668,0.0,dinv_z,qi,100668.0,1.0
100669,100669,0.0,dinv_z,qi,100669.0,1.0
100670,100670,0.0,dinv_z,qi,100670.0,1.0
100671,100671,0.0,dinv_z,qi,100671.0,1.0
100672,100672,0.0,dinv_z,qi,100672.0,1.0
100673,100673,0.0,dinv_z,qi,100673.0,1.0
100674,100674,0.0,dinv_z,qi,100674.0,1.0
100675,100675,0.0,dinv_z,qi,100675.0,1.0
100676,100676,0.0,dinv_z,qi,100676.0,1.0
100677,100677,0.0,dinv_z,qi,100677.0,1.0
100678,100678,0.0,dinv_z,qi,100678.0,1.0
100679,100679,0.0,dinv_z,qi,100679.0,1.0
100680,100680,0.0,dinv_z,qi,100680.0,1.0
100681,100681,0.0,dinv_z,qi,100681.0,1.0
100682,100682,0.0,dinv_z,qi,100682.0,1.0
100683,100683,0.0,dinv_z,qi,100683.0,1.0
100684,100684,0.0,dinv_z,qi,100684.0,1.0
100685,100685,0.0,dinv_z,qi,100685.0,1.0
100686,100686,0.0,dinv_z,qi,100686.0,1.0
100687,100687,0.0,dinv_z,qi,100687.0,1.0
100688,100688,0.0,dinv_z,qi,100688.0,1.0
100689,100689,0.0,dinv_z,qi,100689.0,1.0
100690,100690,0.0,dinv_z,qi,100690.0,1.0
100691,100691,0.0,dinv_z,qi,100691.0,1.0
100692,100692,0.0,dinv_z,qi,100692.0,1.0
100693,100693,0.0,dinv_z,qi,100693.0,1.0
100694,100694,0.0,dinv_z,qi,100694.0,1.0
100695,100695,0.0,dinv_z,qi,100695.0,1.0
100696,100696,0.0,dinv_z,qi,100696.0,1.0
100697,100697,0.0,dinv_z,qi,100697.0,1.0
100698,100698,0.0,dinv_z,qi,100698.0,1.0
100699,100699,0.0,dinv_z,qi,100699.0,1.0
100700,100700,0.0,dinv_z,qi,100700.0,1.0
100701,100701,0.0,dinv_z,qi,100701.0,1.0
100702,100702,0.0,dinv_z,qi,100702.0,1.0
100703,100703,0.0,dinv_z,qi,100703.0,1.0
100704,100704,0.0,dinv_z,qi,100704.0,1.0
100705,100705,0.0,dinv_z,qi,100705.0,1.0
100706,100706,0.0,dinv_z,qi,100706.0,1.0
100707,100707,0.0,dinv_z,qi,100707.0,1.0
100708,100708,0.0,dinv_z,qi,100708.0,1.0
100709,100709,0.0,dinv_z,qi,100709.0,1.0
100710,100710,0.0,dinv_z,qi,100710.0,1.0
100711,100711,0.0,dinv_z,qi,100711.0,1.0
100712,100712,0.0,dinv_z,qi,100712.0,1.0
100713,100713,0.0,dinv_z,qi,100713.0,1.0
100714,100714,0.0,dinv_z,qi,100714.0,1.0
100715,100715,0.0,dinv_z,qi,100715.0,1.0
100716,100716,0.0,dinv_z,qi,100716.0,1.0
100717,100717,0.0,dinv_z,qi,100717.0,1.0
100718,100718,0.0,dinv_z,qi,100718.0,1.0
100719,100719,0.0,dinv_z,qi,100719.0,1.0
100720,100720,0.0,dinv_z,qi,100720.0,1.0
100721,100721,0.0,dinv_z,qi,100721.0,1.0
100722,100722,0.0,dinv_z,qi,100722.0,1.0
100723,100723,0.0,dinv_z,qi,100723.0,1.0
100724,100724,0.0,dinv_z,qi,100724.0,1.0
100725,100725,0.0,dinv_z,qi,100725.0,1.0
100726,100726,0.0,dinv_z,qi,100726.0,1.0
100727,100727,0.0,dinv_z,qi,100727.0,1.0
100728,100728,0.0,dinv_z,qi,100728.0,1.0
100729,100729,0.0,dinv_z,qi,100729.0,1.0
100730,100730,0.0,dinv_z,qi,100730.0,1.0
100731,100731,0.0,dinv_z,qi,100731.0,1.0
100732,100732,0.0,dinv_z,qi,100732.0,1.0
100733,100733,0.0,dinv_z,qi,100733.0,1.0
100734,100734,0.0,dinv_z,qi,100734.0,1.0
100735,100735,0.0,dinv_z,qi,100735.0,1.0
100736,100736,0.0,dinv_z,qi,100736.0,1.0
100737,100737,0.0,dinv_z,qi,100737.0,1.0
100738,100738,0.0,dinv_z,qi,100738.0,1.0
100739,100739,0.0,dinv_z,qi,100739.0,1.0
100740,100740,0.0,dinv_z,qi,100740.0,1.0
100741,100741,0.0,dinv_z,qi,100741.0,1.0
100742,100742,0.0,dinv_z,qi,100742.0,1.0
100743,100743,0.0,dinv_z,qi,100743.0,1.0
100744,100744,0.0,dinv_z,qi,100744.0,1.0
100745,100745,0.0,dinv_z,qi,100745.0,1.0
100746,100746,0.0,dinv_z,qi,100746.0,1.0
100747,100747,0.0,dinv_z,qi,100747.0,1.0
100748,100748,0.0,dinv_z,qi,100748.0,1.0
100749,100749,0.0,dinv_z,qi,100749.0,1.0
100750,100750,0.0,dinv_z,qi,100750.0,1.0
100751,100751,0.0,dinv_z,qi,100751.0,1.0
100752,100752,0.0,dinv_z,qi,100752.0,1.0
100753,100753,0.0,dinv_z,qi,100753.0,1.0
100754,100754,0.0,dinv_z,qi,100754.0,1.0
100755,100755,0.0,dinv_z,qi,100755.0,1.0
100756,100756,0.0,dinv_z,qi,100756.0,1.0
100757,100757,0.0,dinv_z,qi,100757.0,1.0
100758,100758,0.0,dinv_z,qi,100758.0,1.0
100759,100759,0.0,dinv_z,qi,100759.0,1.0
100760,100760,0.0,dinv_z,qi,100760.0,1.0
100761,100761,0.0,dinv_z,qi,100761.0,1.0
100762,100762,0.0,dinv_z,qi,100762.0,1.0
100763,100763,0.0,dinv_z,qi,100763.0,1.0
100764,100764,0.0,dinv_z,qi,100764.0,1.0
100765,100765,0.0,dinv_z,qi,100765.0,1.0
100766,100766,0.0,dinv_z,qi,100766.0,1.0
100767,100767,0.0,dinv_z,qi,100767.0,1.0
100768,100768,0.0,dinv_z,qi,100768.0,1.0
100769,100769,0.0,dinv_z,qi,100769.0,1.0
100770,100770,0.0,dinv_z,qi,100770.0,1.0
100771,100771,0.0,dinv_z,qi,100771.0,1.0
100772,100772,0.0,dinv_z,qi,100772.0,1.0
100773,100773,0.0,dinv_z,qi,100773.0,1.0
100774,100774,0.0,dinv_z,qi,100774.0,1.0
100775,100775,0.0,dinv_z,qi,100775.0,1.0
100776,100776,0.0,dinv_z,qi,100776.0,1.0
100777,100777,0.0,dinv_z,qi,100777.0,1.0
100778,100778,0.0,dinv_z,qi,100778.0,1.0
100779,100779,0.0,dinv_z,qi,100779.0,1.0
100780,100780,0.0,dinv_z,qi,100780.0,1.0
100781,100781,0.0,dinv_z,qi,100781.0,1.0
100782,100782,0.0,dinv_z,qi,100782.0,1.0
100783,100783,0.0,dinv_z,qi,100783.0,1.0
100784,100784,0.0,dinv_z,qi,100784.0,1.0
100785,100785,0.0,dinv_z,qi,100785.0,1.0
100786,100786,0.0,dinv_z,qi,100786.0,1.0
100787,100787,0.0,dinv_z,qi,100787.0,1.0
100788,100788,0.0,dinv_z,qi,100788.0,1.0
100789,100789,0.0,dinv_z,qi,100789.0,1.0
100790,100790,0.0,dinv_z,qi,100790.0,1.0
100791,100791,0.0,dinv_z,qi,100791.0,1.0
100792,100792,0.0,dinv_z,qi,100792.0,1.0
100793,100793,0.0,dinv_z,qi,100793.0,1.0
100794,100794,0.0,dinv_z,qi,100794.0,1.0
100795,100795,0.0,dinv_z,qi,100795.0,1.0
100796,100796,0.0,dinv_z,qi,100796.0,1.0
100797,100797,0.0,dinv_z,qi,100797.0,1.0
100798,100798,0.0,dinv_z,qi,100798.0,1.0
100799,100799,0.0,dinv_z,qi,100799.0,1.0
100800,100800,0.0,dinv_z,qi,100800.0,1.0
100801,100801,0.0,dinv_z,qi,100801.0,1.0
100802,100802,0.0,dinv_z,qi,100802.0,1.0
100803,100803,0.0,dinv_z,qi,100803.0,1.0
100804,100804,0.0,dinv_z,qi,100804.0,1.0
100805,100805,0.0,dinv_z,qi,100805.0,1.0
100806,100806,0.0,dinv_z,qi,100806.0,1.0
100807,100807,0.0,dinv_z,qi,100807.0,1.0
100808,100808,0.0,dinv_z,qi,100808.0,1.0
100809,100809,0.0,dinv_z,qi,100809.0,1.0
100810,100810,0.0,dinv_z,qi,100810.0,1.0
100811,100811,0.0,dinv_z,qi,100811.0,1.0
100812,100812,0.0,dinv_z,qi,100812.0,1.0
100813,100813,0.0,dinv_z,qi,100813.0,1.0
100814,100814,0.0,dinv_z,qi,100814.0,1.0
100815,100815,0.0,dinv_z,qi,100815.0,1.0
100816,100816,0.0,dinv_z,qi,100816.0,1.0
100817,100817,0.0,dinv_z,qi,100817.0,1.0
100818,100818,0.0,dinv_z,qi,100818.0,1.0
100819,100819,0.0,dinv_z,qi,100819.0,1.0
100820,100820,0.0,dinv_z,qi,100820.0,1.0
100821,100821,0.0,dinv_z,qi,100821.0,1.0
100822,100822,0.0,dinv_z,qi,100822.0,1.0
100823,100823,0.0,dinv_z,qi,100823.0,1.0
100824,100824,0.0,dinv_z,qi,100824.0,1.0
100825,100825,0.0,dinv_z,qi,100825.0,1.0
100826,100826,0.0,dinv_z,qi,100826.0,1.0
100827,100827,0.0,dinv_z,qi,100827.0,1.0
100828,100828,0.0,dinv_z,qi,100828.0,1.0
100829,100829,0.0,dinv_z,qi,100829.0,1.0
100830,100830,0.0,dinv_z,qi,100830.0,1.0
100831,100831,0.0,dinv_z,qi,100831.0,1.0
100832,100832,0.0,dinv_z,qi,100832.0,1.0
100833,100833,0.0,dinv_z,qi,100833.0,1.0
100834,100834,0.0,dinv_z,qi,100834.0,1.0
100835,100835,0.0,dinv_z,qi,100835.0,1.0
100836,100836,0.0,dinv_z,qi,100836.0,1.0
100837,100837,0.0,dinv_z,qi,100837.0,1.0
100838,100838,0.0,dinv_z,qi,100838.0,1.0
100839,100839,0.0,dinv_z,qi,100839.0,1.0
100840,100840,0.0,dinv_z,qi,100840.0,1.0
100841,100841,0.0,dinv_z,qi,100841.0,1.0
100842,100842,0.0,dinv_z,qi,100842.0,1.0
100843,100843,0.0,dinv_z,qi,100843.0,1.0
100844,100844,0.0,dinv_z,qi,100844.0,1.0
100845,100845,0.0,dinv_z,qi,100845.0,1.0
100846,100846,0.0,dinv_z,qi,100846.0,1.0
100847,100847,0.0,dinv_z,qi,100847.0,1.0
100848,100848,0.0,dinv_z,qi,100848.0,1.0
100849,100849,0.0,dinv_z,qi,100849.0,1.0
100850,100850,0.0,dinv_z,qi,100850.0,1.0
100851,100851,0.0,dinv_z,qi,100851.0,1.0
100852,100852,0.0,dinv_z,qi,100852.0,1.0
100853,100853,0.0,dinv_z,qi,100853.0,1.0
100854,100854,0.0,dinv_z,qi,100854.0,1.0
100855,100855,0.0,dinv_z,qi,100855.0,1.0
100856,100856,0.0,dinv_z,qi,100856.0,1.0
100857,100857,0.0,dinv_z,qi,100857.0,1.0
100858,100858,0.0,dinv_z,qi,100858.0,1.0
100859,100859,0.0,dinv_z,qi,100859.0,1.0
100860,100860,0.0,dinv_z,qi,100860.0,1.0
100861,100861,0.0,dinv_z,qi,100861.0,1.0
100862,100862,0.0,dinv_z,qi,100862.0,1.0
100863,100863,0.0,dinv_z,qi,100863.0,1.0
100864,100864,0.0,dinv_z,qi,100864.0,1.0
100865,100865,0.0,dinv_z,qi,100865.0,1.0
100866,100866,0.0,dinv_z,qi,100866.0,1.0
100867,100867,0.0,dinv_z,qi,100867.0,1.0
100868,100868,0.0,dinv_z,qi,100868.0,1.0
100869,100869,0.0,dinv_z,qi,100869.0,1.0
100870,100870,0.0,dinv_z,qi,100870.0,1.0
100871,100871,0.0,dinv_z,qi,100871.0,1.0
100872,100872,0.0,dinv_z,qi,100872.0,1.0
100873,100873,0.0,dinv_z,qi,100873.0,1.0
100874,100874,0.0,dinv_z,qi,100874.0,1.0
100875,100875,0.0,dinv_z,qi,100875.0,1.0
100876,100876,0.0,dinv_z,qi,100876.0,1.0
100877,100877,0.0,dinv_z,qi,100877.0,1.0
100878,100878,0.0,dinv_z,qi,100878.0,1.0
100879,100879,0.0,dinv_z,qi,100879.0,1.0
100880,100880,0.0,dinv_z,qi,100880.0,1.0
100881,100881,0.0,dinv_z,qi,100881.0,1.0
100882,100882,0.0,dinv_z,qi,100882.0,1.0
100883,100883,0.0,dinv_z,qi,100883.0,1.0
100884,100884,0.0,dinv_z,qi,100884.0,1.0
100885,100885,0.0,dinv_z,qi,100885.0,1.0
100886,100886,0.0,dinv_z,qi,100886.0,1.0
100887,100887,0.0,dinv_z,qi,100887.0,1.0
100888,100888,0.0,dinv_z,qi,100888.0,1.0
100889,100889,0.0,dinv_z,qi,100889.0,1.0
100890,100890,0.0,dinv_z,qi,100890.0,1.0
100891,100891,0.0,dinv_z,qi,100891.0,1.0
100892,100892,0.0,dinv_z,qi,100892.0,1.0
100893,100893,0.0,dinv_z,qi,100893.0,1.0
100894,100894,0.0,dinv_z,qi,100894.0,1.0
100895,100895,0.0,dinv_z,qi,100895.0,1.0
100896,100896,0.0,dinv_z,qi,100896.0,1.0
100897,100897,0.0,dinv_z,qi,100897.0,1.0
100898,100898,0.0,dinv_z,qi,100898.0,1.0
100899,100899,0.0,dinv_z,qi,100899.0,1.0
100900,100900,0.0,dinv_z,qi,100900.0,1.0
100901,100901,0.0,dinv_z,qi,100901.0,1.0
100902,100902,0.0,dinv_z,qi,100902.0,1.0
100903,100903,0.0,dinv_z,qi,100903.0,1.0
100904,100904,0.0,dinv_z,qi,100904.0,1.0
100905,100905,0.0,dinv_z,qi,100905.0,1.0
100906,100906,0.0,dinv_z,qi,100906.0,1.0
100907,100907,0.0,dinv_z,qi,100907.0,1.0
100908,100908,0.0,dinv_z,qi,100908.0,1.0
100909,100909,0.0,dinv_z,qi,100909.0,1.0
100910,100910,0.0,dinv_z,qi,100910.0,1.0
100911,100911,0.0,dinv_z,qi,100911.0,1.0
100912,100912,0.0,dinv_z,qi,100912.0,1.0
100913,100913,0.0,dinv_z,qi,100913.0,1.0
100914,100914,0.0,dinv_z,qi,100914.0,1.0
100915,100915,0.0,dinv_z,qi,100915.0,1.0
100916,100916,0.0,dinv_z,qi,100916.0,1.0
100917,100917,0.0,dinv_z,qi,100917.0,1.0
100918,100918,0.0,dinv_z,qi,100918.0,1.0
100919,100919,0.0,dinv_z,qi,100919.0,1.0
100920,100920,0.0,dinv_z,qi,100920.0,1.0
100921,100921,0.0,dinv_z,qi,100921.0,1.0
100922,100922,0.0,dinv_z,qi,100922.0,1.0
100923,100923,0.0,dinv_z,qi,100923.0,1.0
100924,100924,0.0,dinv_z,qi,100924.0,1.0
100925,100925,0.0,dinv_z,qi,100925.0,1.0
100926,100926,0.0,dinv_z,qi,100926.0,1.0
100927,100927,0.0,dinv_z,qi,100927.0,1.0
100928,100928,0.0,dinv_z,qi,100928.0,1.0
100929,100929,0.0,dinv_z,qi,100929.0,1.0
100930,100930,0.0,dinv_z,qi,100930.0,1.0
100931,100931,0.0,dinv_z,qi,100931.0,1.0
100932,100932,0.0,dinv_z,qi,100932.0,1.0
100933,100933,0.0,dinv_z,qi,100933.0,1.0
100934,100934,0.0,dinv_z,qi,100934.0,1.0
100935,100935,0.0,dinv_z,qi,100935.0,1.0
100936,100936,0.0,dinv_z,qi,100936.0,1.0
100937,100937,0.0,dinv_z,qi,100937.0,1.0
100938,100938,0.0,dinv_z,qi,100938.0,1.0
100939,100939,0.0,dinv_z,qi,100939.0,1.0
100940,100940,0.0,dinv_z,qi,100940.0,1.0
100941,100941,0.0,dinv_z,qi,100941.0,1.0
100942,100942,0.0,dinv_z,qi,100942.0,1.0
100943,100943,0.0,dinv_z,qi,100943.0,1.0
100944,100944,0.0,dinv_z,qi,100944.0,1.0
100945,100945,0.0,dinv_z,qi,100945.0,1.0
100946,100946,0.0,dinv_z,qi,100946.0,1.0
100947,100947,0.0,dinv_z,qi,100947.0,1.0
100948,100948,0.0,dinv_z,qi,100948.0,1.0
100949,100949,0.0,dinv_z,qi,100949.0,1.0
100950,100950,0.0,dinv_z,qi,100950.0,1.0
100951,100951,0.0,dinv_z,qi,100951.0,1.0
100952,100952,0.0,dinv_z,qi,100952.0,1.0
100953,100953,0.0,dinv_z,qi,100953.0,1.0
100954,100954,0.0,dinv_z,qi,100954.0,1.0
100955,100955,0.0,dinv_z,qi,100955.0,1.0
100956,100956,0.0,dinv_z,qi,100956.0,1.0
100957,100957,0.0,dinv_z,qi,100957.0,1.0
100958,100958,0.0,dinv_z,qi,100958.0,1.0
100959,100959,0.0,dinv_z,qi,100959.0,1.0
100960,100960,0.0,dinv_z,qi,100960.0,1.0
100961,100961,0.0,dinv_z,qi,100961.0,1.0
100962,100962,0.0,dinv_z,qi,100962.0,1.0
100963,100963,0.0,dinv_z,qi,100963.0,1.0
100964,100964,0.0,dinv_z,qi,100964.0,1.0
100965,100965,0.0,dinv_z,qi,100965.0,1.0
100966,100966,0.0,dinv_z,qi,100966.0,1.0
100967,100967,0.0,dinv_z,qi,100967.0,1.0
100968,100968,0.0,dinv_z,qi,100968.0,1.0
100969,100969,0.0,dinv_z,qi,100969.0,1.0
100970,100970,0.0,dinv_z,qi,100970.0,1.0
100971,100971,0.0,dinv_z,qi,100971.0,1.0
100972,100972,0.0,dinv_z,qi,100972.0,1.0
100973,100973,0.0,dinv_z,qi,100973.0,1.0
100974,100974,0.0,dinv_z,qi,100974.0,1.0
100975,100975,0.0,dinv_z,qi,100975.0,1.0
100976,100976,0.0,dinv_z,qi,100976.0,1.0
100977,100977,0.0,dinv_z,qi,100977.0,1.0
100978,100978,0.0,dinv_z,qi,100978.0,1.0
100979,100979,0.0,dinv_z,qi,100979.0,1.0
100980,100980,0.0,dinv_z,qi,100980.0,1.0
100981,100981,0.0,dinv_z,qi,100981.0,1.0
100982,100982,0.0,dinv_z,qi,100982.0,1.0
100983,100983,0.0,dinv_z,qi,100983.0,1.0
100984,100984,0.0,dinv_z,qi,100984.0,1.0
100985,100985,0.0,dinv_z,qi,100985.0,1.0
100986,100986,0.0,dinv_z,qi,100986.0,1.0
100987,100987,0.0,dinv_z,qi,100987.0,1.0
100988,100988,0.0,dinv_z,qi,100988.0,1.0
100989,100989,0.0,dinv_z,qi,100989.0,1.0
100990,100990,0.0,dinv_z,qi,100990.0,1.0
100991,100991,0.0,dinv_z,qi,100991.0,1.0
100992,100992,0.0,dinv_z,qi,100992.0,1.0
100993,100993,0.0,dinv_z,qi,100993.0,1.0
100994,100994,0.0,dinv_z,qi,100994.0,1.0
100995,100995,0.0,dinv_z,qi,100995.0,1.0
